,Unnamed: 0,Unnamed: 0.1,venue_id,name,lat,lng,address,distance,postalCode,cc,city,state,country,category,tipCount,likes,rating,price_tier,payments,phone,twitter,facebook,menu,formattedAddress,category_name
150,150,150,4b69a5b4f964a52031ab2be3,Poli Caffè,59.333473,18.030834,Sankt Göransgatan 70,5356,112 38,SE,Stockholm,Storstockholm,Sverige,Café,24.0,48.0,8.6,1.0,Credit Cards: Yes,,,,,"Sankt Göransgatan 70, 112 38 Stockholm, Sverige",Café
151,151,151,55522a0e498e0369eb8e90ce,Minh Mat,59.34048423060327,18.041534858840645,Odengatan 94,5740,,SE,Stockholm,Storstockholm,Sverige,Vietnamese Restaurant,29.0,123.0,8.8,2.0,Credit Cards: Yes,468303232.0,,,,"Odengatan 94, Stockholm, Sverige",Vietnamese Restaurant
152,152,152,561791c5498e359b87967aa2,STHLM Brunch Club,59.339068458412626,18.048376658268605,Dalagatan 24,5442,113 24,SE,Stockholm,Storstockholm,Sverige,Breakfast Spot,52.0,172.0,8.6,1.0,Credit Cards: Yes,468305243.0,,888759154522777.0,http://www.sthlmbrunchclub.se/wp-content/uploads/2016/03/New-menu-010216.pdf,"Dalagatan 24, 113 24 Stockholm, Sverige",Breakfast Spot
153,153,153,5d3041cf8b4b41000851f946,Chelas,59.31772588737258,18.03135931491852,Verkstadsgatan 4,4003,117 36,SE,Stockholm,Storstockholm,Sverige,Mexican Restaurant,8.0,14.0,8.0,1.0,,,,,,"Verkstadsgatan 4, 117 36 Stockholm, Sverige",Mexican Restaurant
154,154,154,57e28358498e0a4692ca6b0f,Greasy Spoon,59.34420366792016,18.05286272689607,Hagagatan 4,5897,113 48,SE,Stockholm,Storstockholm,Sverige,Breakfast Spot,40.0,139.0,8.8,1.0,,,,1468053050091103.0,http://www.greasyspoon.se/menu/greasy-spoon_weekday_menu.pdf,"Hagagatan 4, 113 48 Stockholm, Sverige",Breakfast Spot
155,155,155,4b1fb64df964a5204d2824e3,Winterviken,59.31151111836839,17.992079584856953,Vinterviksvägen 60,5570,117 65,SE,Stockholm,Storstockholm,Sverige,Café,27.0,123.0,8.6,1.0,Credit Cards: Yes,46840026480.0,,,,"Vinterviksvägen 60, 117 65 Stockholm, Sverige","Café, Restaurant, Event Space"
156,156,156,58ce7cfdef46946d74cdf4cf,Kaferang,59.33403280397939,18.060148494492534,Gamla Brogatan 13a,4693,120 11,SE,Stockholm,Storstockholm,Sverige,Café,21.0,69.0,8.2,1.0,,,,,,"Gamla Brogatan 13a, 120 11 Stockholm, Sverige",Café
157,157,157,4b16f58ff964a52023c023e3,Café Saturnus,59.339522,18.068734,Eriksbergsgatan 6,5181,114 30,SE,Stockholm,Storstockholm,Sverige,Café,146.0,371.0,8.4,3.0,Credit Cards: Yes,4686117700.0,cafesaturnus,234953026863.0,,"Eriksbergsgatan 6 (Birger Jarlsgatan), 114 30 Stockholm, Sverige",Café
158,158,158,55a14c78498edb720b419915,Djurgårdsterrassen,59.3295617610186,18.10875811986297,Eriksbergsgatan 6,4250,,SE,Stockholm,Storstockholm,Sverige,Restaurant,1.0,9.0,8.1,2.0,,,,,,"Stockholm, Sverige",Restaurant
159,159,159,54f04f99498e311c661d5966,Bar Central,59.33919974560296,18.068003354732173,Birger Jarlsgatan 41,5152,111 45,SE,Stockholm,Storstockholm,Sverige,Eastern European Restaurant,17.0,70.0,8.4,2.0,Credit Cards: Yes,468201008.0,,,http://barcentral.se/birger-jarlsgatan-41/meny,"Birger Jarlsgatan 41, 111 45 Stockholm, Sverige","Eastern European Restaurant, Pub"
160,160,160,4c166c1e7f7f2d7f73f7e368,Nostrano,59.318839859056396,18.059743944016105,Timmermansgatan 13,3119,118 25,SE,Stockholm,Storstockholm,Sverige,Italian Restaurant,6.0,22.0,7.8,2.0,Credit Cards: Yes,4686441035.0,,,,"Timmermansgatan 13 (Hornsgatan), 118 25 Stockholm, Sverige",Italian Restaurant
161,161,161,4b019d48f964a520eb4322e3,Günters korvar,59.34236025592145,18.032575381825765,Karlbergsvägen 66,6153,113 35,SE,Stockholm,Storstockholm,Sverige,Hot Dog Joint,47.0,117.0,8.9,1.0,Credit Cards: Yes (incl. Visa & MasterCard),468311771.0,,,,"Karlbergsvägen 66, 113 35 Stockholm, Sverige",Hot Dog Joint
162,162,162,592d3b9382a7501caf82a868,The Good Gringo,59.33238000000001,18.04501,Scheelegatan 28,4841,112 28,SE,Stockholm,Storstockholm,Sverige,Mexican Restaurant,3.0,20.0,8.3,1.0,Credit Cards: Yes,46739650985.0,,,https://www.thegoodgringo.se/menu,"Scheelegatan 28, 112 28 Stockholm, Sverige",Mexican Restaurant
163,163,163,4f6a170fe4b029261f3f1f9a,Boqueria,59.334671197135705,18.06863697236787,Jakobsbergsgatan 17,4650,103 95,SE,Stockholm,Storstockholm,Sverige,Tapas Restaurant,76.0,330.0,8.2,3.0,Credit Cards: Yes (incl. American Express),468307400.0,,,,"Jakobsbergsgatan 17 (inside Mood Stockholm), 103 95 Stockholm, Sverige","Tapas Restaurant, Cocktail Bar"
164,164,164,53f8a991498e573ad1674bdb,Urban Deli,59.336859964819666,18.06255594912473,Sveavägen 44,4961,111 34,SE,Stockholm,Storstockholm,Sverige,Deli / Bodega,64.0,409.0,8.3,1.0,Credit Cards: Yes,46739425990.0,,,,"Sveavägen 44, 111 34 Stockholm, Sverige","Deli / Bodega, Restaurant, Café"
165,165,165,4d2497a4c5f2a1cd80b254cf,Borgs Bageri & Systrarna Andersson Kafé,59.34245454567404,18.0363752383698,Karlbergsvägen 45,6064,113 37,SE,Stockholm,Storstockholm,Sverige,Café,18.0,68.0,8.9,1.0,Credit Cards: Yes,46868439608.0,,,,"Karlbergsvägen 45, 113 37 Stockholm, Sverige","Café, Bakery"
166,166,166,5692aa32498ed48bea0d032a,Agnes,59.332491354553966,18.043032162118553,Norra Agnegatan 43,4904,112 29,SE,Stockholm,Storstockholm,Sverige,Modern European Restaurant,12.0,37.0,8.3,,Credit Cards: Yes,46841047019.0,,542614589226355.0,http://media.restaurangagnes.com/2014/10/agnes_meny_kv%C3%A4ll_20161106.pdf,"Norra Agnegatan 43, 112 29 Stockholm, Sverige",Modern European Restaurant
167,167,167,520369c3498ef46a882c72f7,Broms,59.33793000000001,18.087844,Karlavägen 76,4940,114 59,SE,Stockholm,Storstockholm,Sverige,French Restaurant,54.0,176.0,8.3,3.0,Credit Cards: Yes,468263710.0,,336280819839011.0,,"Karlavägen 76 (Grevgatan), 114 59 Stockholm, Sverige","French Restaurant, Bakery, Breakfast Spot"
168,168,168,4b7ae714f964a520f7442fe3,Svenska Sushiköket,59.300375,18.004062,Tellusborgsvägen 76,4583,126 37,SE,Stockholm,Storstockholm,Sverige,Sushi Restaurant,41.0,109.0,8.1,2.0,Credit Cards: Yes (incl. American Express & MasterCard),4687268405.0,,,,"Tellusborgsvägen 76, 126 37 Hägersten, Sverige","Sushi Restaurant, Asian Restaurant"
169,169,169,52ab5049498ed1d48f269bf7,Tehran Grill,59.340079,18.032815,Rörstrandsgatan 15,5923,113 40,SE,Stockholm,Storstockholm,Sverige,Middle Eastern Restaurant,17.0,77.0,8.7,2.0,Credit Cards: Yes,468333334.0,,218009971737062.0,http://tehrangrill.se/wp-content/uploads/2014/10/Tehran_middag_2014-10-01-rorstrands.pdf,"Rörstrandsgatan 15, 113 40 Stockholm, Sverige",Middle Eastern Restaurant
170,170,170,51766491e4b088d750614995,Strandvägen 1,59.33270813240126,18.076974797661613,Strandvägen 1,4369,114 51,SE,Stockholm,Storstockholm,Sverige,Restaurant,51.0,210.0,8.1,3.0,Credit Cards: Yes (incl. American Express),4686638000.0,,,http://www.strandvagen1.se/menu/,"Strandvägen 1, 114 51 Stockholm, Sverige","Restaurant, Cocktail Bar, Lounge"
171,171,171,5309e231498e821885505726,Itamae Izakaya,59.340115,18.0392,Odengatan 106,5759,,SE,Stockholm,Storstockholm,Sverige,Sushi Restaurant,22.0,66.0,8.6,2.0,Credit Cards: Yes,468302510.0,,,,"Odengatan 106, Stockholm, Sverige",Sushi Restaurant
172,172,172,5a54e085b8fd9d1e32dd7148,L’Avventura,59.344327,18.05464,Sveavägen 77,5881,113 50,SE,Stockholm,Storstockholm,Sverige,Italian Restaurant,9.0,25.0,8.6,2.0,Credit Cards: Yes,46851942274.0,,125387384800730.0,http://lavventura.se/wp-content/uploads/2019/01/laventurameny_eng_9jan.pdf,"Sveavägen 77, 113 50 Stockholm, Sverige",Italian Restaurant
173,173,173,4b07befbf964a520c0ff22e3,Fabrique stenugnsbageri,59.34454401968284,18.057584220356397,Odengatan 42,5860,113 51,SE,Stockholm,Storstockholm,Sverige,Bakery,14.0,35.0,8.6,1.0,Credit Cards: Yes,4686120445.0,stenugnsbageri,,,"Odengatan 42 (at Döbelnsgatan), 113 51 Stockholm, Sverige",Bakery
174,174,174,56367ed2498ea3a0bcd88429,Agrikultur,59.3493723,18.056871399999977,Roslagsgatan 43,6391,113 54,SE,Stockholm,Storstockholm,Sverige,Scandinavian Restaurant,7.0,37.0,9.0,4.0,Credit Cards: Yes,468150202.0,,,,"Roslagsgatan 43 (Ingemarsgatan), 113 54 Stockholm, Sverige",Scandinavian Restaurant
175,175,175,4adcdaf0f964a520675b21e3,Ho’s,59.31515994312845,18.03274704849579,Hornsgatan 151,3756,117 34,SE,Stockholm,Storstockholm,Sverige,Chinese Restaurant,43.0,113.0,7.9,1.0,Credit Cards: Yes,468844420.0,,146294418758376.0,http://hoskina.se/meny/,"Hornsgatan 151, 117 34 Stockholm, Sverige","Chinese Restaurant, Asian Restaurant"
176,176,176,5ab89de73fcee8480d4b9f49,Mahalo,59.34548480191614,18.060988640825645,Odengatan 26,5916,113 51,SE,Stockholm,Storstockholm,Sverige,Vegetarian / Vegan Restaurant,4.0,24.0,8.6,2.0,,,,,,"Odengatan 26, 113 51 Stockholm, Sverige",Vegetarian / Vegan Restaurant
177,177,177,57c46497498e1492a76160f3,Meno Male,59.34655069878065,18.059688806533813,Roslagsgatan 15,6048,113 55,SE,Stockholm,Storstockholm,Sverige,Pizza Place,27.0,94.0,8.7,1.0,Credit Cards: Yes,468141410.0,,265367120494659.0,,"Roslagsgatan 15, 113 55 Stockholm, Sverige",Pizza Place
178,178,178,5187f19a498e6595276d33f3,un Poco,59.34207318682891,18.069742008363608,Karlavägen 28,5453,,SE,Stockholm,Storstockholm,Sverige,Italian Restaurant,13.0,48.0,8.4,2.0,Credit Cards: Yes,4686110269.0,,,,"Karlavägen 28, Stockholm, Sverige",Italian Restaurant
179,179,179,56169d93498e359b8567d77d,Fat Frank's Pizza & Wine,59.338909,18.083055,Karlavägen 60,5043,,SE,Stockholm,Storstockholm,Sverige,Pizza Place,17.0,55.0,8.2,2.0,,46729959500.0,,257492062557.0,,"Karlavägen 60, Stockholm, Sverige","Pizza Place, Wine Bar"
180,180,180,4b4478f1f964a52055f525e3,Långbro Värdshus,59.2828084,17.970997600000004,Stora mans väg 4,6513,125 59,SE,Stockholm,Storstockholm,Sverige,Scandinavian Restaurant,19.0,67.0,9.0,2.0,Credit Cards: Yes,4686460050.0,,,,"Stora mans väg 4, 125 59 Älvsjö, Sverige",Scandinavian Restaurant
181,181,181,4b4da09df964a520f2d426e3,Campoloro,59.344045290710866,18.058415207360014,Döbelnsgatan 71,5794,113 52,SE,Stockholm,Storstockholm,Sverige,Mediterranean Restaurant,6.0,16.0,8.5,2.0,,4686128109.0,,,,"Döbelnsgatan 71 (Odengatan), 113 52 Stockholm, Sverige","Mediterranean Restaurant, French Restaurant"
182,182,182,4bf3c4d7706e20a1fa83a898,Boteco da Silvania,59.338357,18.024089,Kungsholm strand 173,6020,112 48,SE,Stockholm,Storstockholm,Sverige,Brazilian Restaurant,9.0,30.0,8.6,2.0,Credit Cards: Yes,4686508128.0,,138534959538612.0,http://botecodasilvania.se/meny.html,"Kungsholm strand 173, 112 48 Stockholm, Sverige",Brazilian Restaurant
183,183,183,50be39d0e4b027c60c11c205,Taverna Brillo,59.336786610251465,18.073434441938183,Sturegatan 6,4842,114 46,SE,Stockholm,Storstockholm,Sverige,Italian Restaurant,78.0,374.0,8.1,3.0,Credit Cards: Yes,46851977800.0,tavernabrillo,,,"Sturegatan 6 (Humlegårdsgatan 19), 114 46 Stockholm, Sverige","Italian Restaurant, Scandinavian Restaurant"
184,184,184,5062a019e4b08ae75abee78b,Bröd & Salt,59.340621712673816,18.059439767672906,Rådmansgatan 43,5411,,SE,Stockholm,Storstockholm,Sverige,Bakery,15.0,42.0,8.3,1.0,Credit Cards: Yes,,,,,"Rådmansgatan 43, Stockholm, Sverige",Bakery
185,185,185,570cc8ed498eb2095ed67dfa,Indian Street Food &Co,59.34593639999999,18.040330400000016,Sankt Eriksgatan 116,6323,113 31,SE,Stockholm,Storstockholm,Sverige,Indian Restaurant,16.0,52.0,8.7,2.0,Credit Cards: Yes,,indiansfsweden,653615644680036.0,,"Sankt Eriksgatan 116, 113 31 Stockholm, Sverige",Indian Restaurant
186,186,186,5a216a3635d3fc0e2393856f,Bastard Burgers,59.342553,18.058413,Rehnsgatan 22,5634,113 57,SE,Stockholm,Storstockholm,Sverige,Burger Joint,15.0,39.0,8.4,1.0,Credit Cards: Yes,468207810.0,burgersbastard,992800880797476.0,,"Rehnsgatan 22, 113 57 Stockholm, Sverige","Burger Joint, Bar"
187,187,187,57321634498ed9f9bc7b1007,Shanti Gossip Vasastan,59.34244303120892,18.031093383494827,Karlbergsvägen 70A,6201,113 35,SE,Stockholm,Storstockholm,Sverige,Indian Restaurant,9.0,30.0,8.6,2.0,Credit Cards: Yes,468322737.0,,,,"Karlbergsvägen 70A (Norrbackagatan), 113 35 Stockholm, Sverige",Indian Restaurant
188,188,188,54102c01498eb9a90fa82c2f,Nha Trang Restaurang,59.33488705029441,18.02951010978764,Fleminggatan 60,5528,112 45,SE,Stockholm,Storstockholm,Sverige,Vietnamese Restaurant,15.0,46.0,8.3,2.0,Credit Cards: Yes,46812057120.0,,,http://nhatrangrestaurant.se/Meny.html,"Fleminggatan 60, 112 45 Stockholm, Sverige",Vietnamese Restaurant
189,189,189,5125e04b19a996cfa7019ddf,K25,59.33596677468262,18.067528731034827,Kungsgatan 25,4803,111 56,SE,Stockholm,Storstockholm,Sverige,Food Court,125.0,571.0,8.1,,Credit Cards: Yes (incl. American Express),,,,,"Kungsgatan 25, 111 56 Stockholm, Sverige","Food Court, Restaurant"
190,190,190,5b3411d4037be1002c9dcf8d,Kale & Crave,59.344602,18.061908,Roslagsgatan 2,5809,113 55,SE,Stockholm,Storstockholm,Sverige,Salad Place,4.0,12.0,8.4,1.0,Credit Cards: Yes,46709786598.0,,,,"Roslagsgatan 2, 113 55 Stockholm, Sverige",Salad Place
191,191,191,576eb8b7498e1e52d5a980a1,Nomad Swedish Food & Bar,59.33608060092183,18.055065532961727,Upplandsgatan 2,4999,111 23,SE,Stockholm,Storstockholm,Sverige,Scandinavian Restaurant,30.0,68.0,8.1,2.0,,468202042.0,,616284725189830.0,,"Upplandsgatan 2 (Barnhusgatan), 111 23 Stockholm, Sverige",Scandinavian Restaurant
192,192,192,5368b07f498ed7b918846c74,Funky Chicken Food Truck,59.316393158376684,18.16110295403174,Upplandsgatan 2,5082,,SE,Stockholm,Storstockholm,Sverige,Food Truck,3.0,10.0,8.1,1.0,Credit Cards: Yes,46722703064.0,,1433802543508442.0,,Sverige,"Food Truck, Burger Joint, Fried Chicken Joint"
193,193,193,4b5841b5f964a520d94f28e3,ESA Sushi,59.34137,18.037458,Torsgatan 45,5928,113 37,SE,Stockholm,Storstockholm,Sverige,Sushi Restaurant,33.0,89.0,8.4,2.0,Credit Cards: Yes,468332906.0,,367280156635722.0,,"Torsgatan 45, 113 37 Stockholm, Sverige","Sushi Restaurant, Asian Restaurant"
194,194,194,4dfb61de8130db594dfe71b8,Villa Godthem,59.328561,18.100394,Rosendalsvägen 9,4007,115 21,SE,Stockholm,Storstockholm,Sverige,Restaurant,11.0,62.0,7.8,2.0,Credit Cards: Yes,46868423840.0,nsvanstrom,,,"Rosendalsvägen 9 (at Djurgårdsvägen), 115 21 Stockholm, Sverige","Restaurant, Scandinavian Restaurant"
195,195,195,4adcdaf0f964a520575b21e3,Tabbouli,59.33199817251956,18.042850760463207,Norra Agnegatan 39,4861,112 29,SE,Stockholm,Storstockholm,Sverige,Middle Eastern Restaurant,5.0,16.0,8.0,2.0,,,,,,"Norra Agnegatan 39, 112 29 Stockholm, Sverige",Middle Eastern Restaurant
196,196,196,5c7ec762cb3fd2002c9e9000,Mowglis kök,59.34217099999999,18.050246,Vegagatan 15,5729,113 29,SE,Stockholm,Storstockholm,Sverige,Indian Restaurant,4.0,10.0,8.3,2.0,,46709554228.0,,1974580949511596.0,https://www.facebook.com/pg/Mowgliskok/menu/?p_ref=pa,"Vegagatan 15, 113 29 Stockholm, Sverige",Indian Restaurant
197,197,197,4e0c4d3d18a89ad0106865e1,Mooncake,59.33027772179461,18.03999999252308,Bergsgatan 33,4775,112 28,SE,Stockholm,Storstockholm,Sverige,Asian Restaurant,8.0,21.0,8.0,2.0,Credit Cards: Yes,468169928.0,,,,"Bergsgatan 33 (Pilgatan), 112 28 Stockholm, Sverige",Asian Restaurant
198,198,198,542e74a3498e7df38d5ecaf8,Phil's Burger,59.3476711891506,18.103113338238774,Sandhamnsgatan 1,6120,115 40,SE,Stockholm,Storstockholm,Sverige,Burger Joint,20.0,96.0,8.4,1.0,Credit Cards: Yes,46840884070.0,philsburger,,,"Sandhamnsgatan 1, 115 40 Stockholm, Sverige",Burger Joint
199,199,199,5581a3c8498e6205a2b79adb,450 Gradi,59.34293180478113,18.156527280807488,Periskopvägen 19,6878,181 55,SE,Lidingö,Storstockholm,Sverige,Pizza Place,17.0,40.0,8.8,1.0,Credit Cards: Yes (incl. American Express & MasterCard),4687665005.0,,564661940341585.0,http://www.450gradi.se/menu-with-tabs/,"Periskopvägen 19, 181 55 Lidingö, Sverige",Pizza Place
200,200,200,4be55a802457a5935a5aab15,Erssons,59.28588392926963,17.964259344357917,Fruängstorget 6,6838,129 52,SE,Stockholm,Storstockholm,Sverige,Scandinavian Restaurant,6.0,13.0,8.8,2.0,Credit Cards: Yes,4686465575.0,,165284184933.0,,"Fruängstorget 6, 129 52 Hägersten, Sverige","Scandinavian Restaurant, Deli / Bodega"
201,201,201,55031308498eed0748c04f27,Prime Burger,59.33636375026801,18.061095405558426,Holländargatan 8A,4929,111 36,SE,Stockholm,Storstockholm,Sverige,Burger Joint,49.0,202.0,8.0,2.0,Credit Cards: Yes,468230080.0,,,,"Holländargatan 8A, 111 36 Stockholm, Sverige",Burger Joint
202,202,202,52625821498ec46f87f4b84a,Bullar & Bröd,59.339164811610644,18.004958069875634,Lindhagensgstan 147,6759,112 15,SE,Stockholm,Storstockholm,Sverige,Bakery,4.0,16.0,8.6,1.0,,46841041555.0,,667418383276521.0,,"Lindhagensgstan 147 (Hornsbergsstrand Parterren), 112 15 Stockholm, Sverige",Bakery
203,203,203,54b69447498ef1a5021d963d,Cafe Colette,59.34167890533194,18.03779732379571,Sankt Eriksgatan 90,5950,,SE,Stockholm,Storstockholm,Sverige,French Restaurant,4.0,21.0,8.3,3.0,,,,,,"Sankt Eriksgatan 90, Stockholm, Sverige",French Restaurant
204,204,204,51e0466d498eb8bfc1372104,Shanti Touch of Bengal,59.340437,18.030984,Rörstrandsgatan 23,6009,113 40,SE,Stockholm,Storstockholm,Sverige,Indian Restaurant,22.0,91.0,8.3,2.0,Credit Cards: Yes,468333100.0,shantiindisk,,,"Rörstrandsgatan 23, 113 40 Stockholm, Sverige",Indian Restaurant
205,205,205,5467979d498ebbcba386dd12,Chicha 08,59.30653,18.025688,Ingenjörsvägen 8,3592,117 59,SE,Stockholm,Storstockholm,Sverige,Peruvian Restaurant,6.0,18.0,7.7,2.0,,4687567111.0,,,http://www.chicha08.se/meny-23340125,"Ingenjörsvägen 8, 117 59 Stockholm, Sverige",Peruvian Restaurant
206,206,206,5cbecf8061e53b002cbdb0df,Sandhäxan,59.341557,18.039371,Gästrikegatan 13,5900,113 62,SE,Stockholm,Storstockholm,Sverige,Sandwich Place,5.0,10.0,8.2,1.0,Credit Cards: Yes,,,,,"Gästrikegatan 13, 113 62 Stockholm, Sverige","Sandwich Place, Deli / Bodega"
207,207,207,4b7d9501f964a52014c82fe3,Bakfickan Djuret,59.32443255511542,18.067824306280407,Lilla Nygatan 5,3547,111 28,SE,Stockholm,Storstockholm,Sverige,Scandinavian Restaurant,28.0,72.0,7.6,2.0,Credit Cards: Yes,46850640084.0,,,,"Lilla Nygatan 5 (Victory Hotel), 111 28 Stockholm, Sverige",Scandinavian Restaurant
208,208,208,52aab27311d28ddbf8ea71af,Bun Meat Bun,59.23726621336562,18.101204721352733,Brattforsgatan 19,6350,123 50,SE,Farsta,Storstockholm,Sverige,Burger Joint,35.0,106.0,8.4,2.0,Credit Cards: Yes,46812059165.0,bunmeatbun,,,"Brattforsgatan 19, 123 50 Farsta, Sverige",Burger Joint
209,209,209,5c012b6f3731ee003999057c,NK Art Bakery,59.333043,18.067981,Regeringsgatan 47,4479,111 56,SE,Stockholm,Storstockholm,Sverige,Bakery,7.0,16.0,7.8,1.0,,,,,,"Regeringsgatan 47, 111 56 Stockholm, Sverige","Bakery, Restaurant"
210,210,210,4b5eca8ef964a520d69829e3,Carotte Catering,59.34097717360404,18.113916121742747,Tegeluddsvägen 92,5548,115 28,SE,Stockholm,Storstockholm,Sverige,Deli / Bodega,4.0,19.0,8.1,1.0,Credit Cards: Yes,4686551122.0,,,,"Tegeluddsvägen 92, 115 28 Stockholm, Sverige","Deli / Bodega, Café"
211,211,211,4adcdaf0f964a5203c5b21e3,Restaurang Tranan,59.34302325667842,18.049124018267502,Karlbergsvägen 14,5839,113 27,SE,Stockholm,Storstockholm,Sverige,Scandinavian Restaurant,82.0,251.0,8.2,2.0,Credit Cards: Yes (incl. American Express),46852728100.0,resttranan,157252787625719.0,,"Karlbergsvägen 14, 113 27 Stockholm, Sverige","Scandinavian Restaurant, Bar, Cocktail Bar"
212,212,212,50b749d8e4b07a75db7603d0,GoChoo,59.345723408441216,18.0455706444156,Upplandsgatan 78,6191,111 23,SE,Stockholm,Storstockholm,Sverige,Korean Restaurant,12.0,38.0,8.3,2.0,Credit Cards: Yes,468330986.0,,312107772225961.0,,"Upplandsgatan 78, 111 23 Stockholm, Sverige","Korean Restaurant, Sushi Restaurant"
213,213,213,56fb9c2b498ef29b95f95f14,Totemo Ramen,59.33846010136402,18.036039769649502,Sankt Eriksgatan 70,5677,113 20,SE,Stockholm,Storstockholm,Sverige,Ramen Restaurant,25.0,71.0,8.1,,Credit Cards: Yes (incl. American Express & MasterCard),,,1685548805047786.0,,"Sankt Eriksgatan 70, 113 20 Stockholm, Sverige","Ramen Restaurant, Noodle House"
214,214,214,4bbb5fb498c7ef3b4f0d3402,Restaurang Artilleriet,59.334541225132256,18.08098015982675,Artillerigatan 13,4559,114 51,SE,Stockholm,Storstockholm,Sverige,Scandinavian Restaurant,8.0,27.0,7.8,2.0,Credit Cards: No,4686643430.0,,215461278478122.0,http://www.restaurangartilleriet.se/vara-menyer/,"Artillerigatan 13, 114 51 Stockholm, Sverige",Scandinavian Restaurant
215,215,215,5167f9bee4b09d5ff98a7601,Gateau,59.316389477223254,18.03347814268424,Hornstull,3814,,SE,Stockholm,Storstockholm,Sverige,Bakery,3.0,10.0,7.6,1.0,Credit Cards: Yes,46851979119.0,,,,"Hornstull, Stockholm, Sverige",Bakery
216,216,216,55605732498e4bdbb46c95d7,Pizzeria Giro,59.337414,18.062113,Sveavägen 46,5027,111 34,SE,Stockholm,Storstockholm,Sverige,Pizza Place,44.0,143.0,7.9,1.0,Credit Cards: Yes,4684406767.0,,1586861244903963.0,http://www.giropizzeria.com/meny,"Sveavägen 46 (Adolf Fredriks Kyrkogata), 111 34 Stockholm, Sverige",Pizza Place
217,217,217,4c828e5e6bd49521d3e3c5d2,Bakstugan,59.294523,17.966765,Vasaloppsvägen 64,6642,129 45,SE,Stockholm,Storstockholm,Sverige,Bakery,3.0,12.0,8.3,1.0,Credit Cards: Yes,,,,,"Vasaloppsvägen 64, 129 45 Hägersten, Sverige","Bakery, Café"
218,218,218,5888a6524f106941b8793ec7,Paraden Kvarterskrog,59.34105267076135,18.090263624593863,Valhallavägen 147,5295,115 31,SE,Stockholm,Storstockholm,Sverige,Modern European Restaurant,4.0,29.0,7.9,,Credit Cards: Yes,4686603355.0,bockholmengrupp,246078202488848.0,http://paradenkvarterskrog.com/wp-content/uploads/2017/01/Paraden_Kva%CC%88llsmeny_v22._eng-Latest.pdf,"Valhallavägen 147 (Erik Dahlbergsgatan), 115 31 Stockholm, Sverige","Modern European Restaurant, Wine Bar"
219,219,219,4b0996c1f964a520f21923e3,Restaurang Cypern,59.34742168292322,18.06557750978701,Valhallavägen 50,6078,,SE,Stockholm,Storstockholm,Sverige,Greek Restaurant,12.0,28.0,8.1,2.0,Credit Cards: Yes,,,,,"Valhallavägen 50, Stockholm, Sverige",Greek Restaurant
220,220,220,4af40479f964a520d2ef21e3,Albert & Jack’s,59.33800458870232,18.06988765523194,Engelbrektsgatan 3,5004,114 32,SE,Stockholm,Storstockholm,Sverige,Deli / Bodega,16.0,48.0,7.8,1.0,Credit Cards: Yes,4686115001.0,,169600779730907.0,http://www.albertjacks.se/index.php/sortiment,"Engelbrektsgatan 3 (Birger Jarlsgatan), 114 32 Stockholm, Sverige","Deli / Bodega, Café"
221,221,221,4adcdaf0f964a5203b5b21e3,Tennstopet,59.34178766098812,18.04560045553257,Dalagatan 50,5782,113 24,SE,Stockholm,Storstockholm,Sverige,Scandinavian Restaurant,45.0,169.0,7.9,2.0,Credit Cards: Yes,468322518.0,,,http://www.tennstopet.se/en/index.php/meny,"Dalagatan 50, 113 24 Stockholm, Sverige",Scandinavian Restaurant
222,222,222,4c08c26b6071a59317bfdc32,Park konditori,59.3290175992296,17.97357577374585,Dalagatan 50,7390,167 51,SE,Stockholm,Storstockholm,Sverige,Bakery,5.0,23.0,8.4,1.0,Credit Cards: Yes,,,,,"167 51 Bromma, Sverige",Bakery
223,223,223,4b292288f964a5206d9924e3,Ramen Ki-Mama,59.34706241833389,18.06121195625613,Birger Jarlsgatan 93,6085,113 56,SE,Stockholm,Storstockholm,Sverige,Japanese Restaurant,66.0,214.0,8.0,2.0,Credit Cards: Yes (incl. American Express & MasterCard),468155539.0,,,,"Birger Jarlsgatan 93, 113 56 Stockholm, Sverige",Japanese Restaurant
224,224,224,4bb7624cf562ef3bc8503197,Konditori Lyran,59.301266390387056,17.936166161159857,Ålgrytevägen 90,8423,127 32,SE,Skärholmen,Storstockholm,Sverige,Café,25.0,66.0,9.1,1.0,Credit Cards: Yes,4686463505.0,,,,"Ålgrytevägen 90 (Bredäng), 127 32 Skärholmen, Sverige","Café, Bakery, Scenic Lookout"
225,225,225,4bcb74660687ef3bbac9ddcc,Sjöpaviljongen,59.33162910768882,17.986228893312358,Tranebergs strand 4,6965,167 40,SE,Stockholm,Storstockholm,Sverige,Scandinavian Restaurant,9.0,51.0,8.2,2.0,Credit Cards: Yes,4687040424.0,,,,"Tranebergs strand 4, 167 40 Bromma, Sverige",Scandinavian Restaurant
226,226,226,4bcaf2aecc8cd13a077abecf,Gamla Orangeriet,59.369838123390856,18.04609879308665,Veit Wittrocks väg 7,8749,114 18,SE,Stockholm,Storstockholm,Sverige,Café,18.0,106.0,9.3,2.0,Credit Cards: Yes (incl. Visa),4686120959.0,,487013744690086.0,,"Veit Wittrocks väg 7, 114 18 Stockholm, Sverige","Café, Scandinavian Restaurant"
